x DESN 1 ,y DESN 1,z DESN 1,i DESN 1,x DESN 2,y DESN 2,z DESN 2,i DESN 2,xDESN 3,y DESN 3,z DESN 3,i DESN 3
0,-16,52,0,1,-22,52,0,-2,27,3,0
-6,47,-16,0,-3,58,-20,0,-6,-50,41,0
0,-66,66,20,-4,-72,67,0,2,-47,63,0
-7,40,-6,92,-3,43,0,0,-6,34,-12,0
-7,26,-16,136,-7,49,-31,0,2,-64,65,0
2,-56,80,200,2,-77,90,0,3,-13,41,0
-6,42,-27,284,-2,10,28,58,-3,35,-2,0
1,-71,82,340,-5,-19,13,113,-8,24,-12,0
-7,51,-27,370,-1,-20,57,169,-8,24,-12,0
-1,-73,79,378,-6,11,-9,242,-5,-50,48,0
-6,53,-17,377,1,-46,73,312,-1,18,15,21
-2,-67,65,370,-6,30,-24,360,-7,38,-23,93
-7,40,-1,346,2,-61,81,374,2,-67,76,130
-6,-49,47,267,-8,46,-28,379,-6,46,-17,207
-4,20,20,192,2,-66,82,375,1,-66,69,281
-8,-27,29,116,-2,1,36,370,-5,38,-8,343
-2,-4,39,46,-8,-14,11,327,-5,-57,54,368
-9,45,-18,0,-2,-15,52,245,-2,24,6,378
-1,-63,69,,-8,4,0,182,-8,31,-,
0,,,,2,-30,63,115,13,377,,
-7,39,-2,0,-10,17,-8,31,2,-53,69,375
-8,14,-2,0,-7,-50,,,-7,33,-15,358
0,-40,64,0,51,0,,,-1,-54,67,289
-6,24,8,0,-4,25,12,0,-5,33,-10,202
-7,-41,42,0,-7,-38,38,0,-3,-49,63,128
-1,9,21,0,1,-51,71,0,-5,29,2,56
-8,30,-9,0,-7,35,-13,0,-5,-46,52,0
0,-48,64,0,-4,-59,68,0,2,-32,55,0
-2,-3,33,0,-5,37,-11,0,-8,15,-1,0
-9,-12,17,0,-10,-8,10,0,1,-38,64,0
1,-14,43,0,3,-22,52,0,-2,16,19,0
-6,27,-2,0,-10,11,0,0,-9,-32,33,0
-6,-44,61,0,-8,-50,52,0,0,3,27,0
1,-20,48,0,-2,23,9,0,-4,30,-9,0
-9,3,6,0,-8,26,-10,0,-9,-20,22,0
-5,-45,56,40,-1,-50,68,0,2,-8,42,0
-1,20,5,99,-5,34,-9,0,-11,-1,9,0
-7,-42,50,142,-10,-19,28,0,-8,-56,59,0
-1,17,12,217,0,-9,36,30,-1,32,0,0
-6,-39,38,296,-7,-7,16,92,-8,17,-5,0
0,7,24,343,-5,-52,61,136,-2,-43,69,0
-2,31,-14,369,-1,24,2,204,-6,33,-13,0
-4,-60,70,379,-7,-41,51,280,-11,-33,37,0
-2,40,-16,374,0,13,7,334,0,5,29,31
-5,-62,67,370,-6,-37,47,364,-8,-16,21,100
-1,36,-8,344,1,8,12,376,0,-14,47,147
-6,-56,56,265,-4,15,-3,376,-7,4,2,205
-1,30,5,199,-3,-40,60,373,-7,-58,63,283
-5,-44,40,118,-3,19,-9,363,-2,30,-1,342
-1,11,28,45,-4,-47,65,306,-8,-49,54,367
-4,46,-24,0,-1,28,-12,223,-1,18,12,378
-1,-73,76,0,-5,-50,68,153,-8,-,,
-3,48,-16,0,-1,30,-13,65,33,37,373,
-3,-64,66,0,-3,-55,66,0,-1,2,27,368
0,,,,,,,,-4,34,-16,354
-41,63,0,,,,,,-3,-57,71,282
-4,26,-14,0,-2,30,-7,0,-4,34,-13,202
0,-61,70,0,-3,2,-4,0,-4,-50,66,133
1,11,17,0,-1,-32,67,0,-2,25,-5,49
-5,-23,25,0,-3,31,2,0,-4,-44,57,0
0,-63,74,0,-3,-52,42,0,-2,16,4,0
-5,43,-17,0,-1,-57,76,0,-5,8,-5,0
0,-65,64,0,0,40,-24,0,-1,-33,62,0
1,-34,62,0,-1,-72,74,0,-2,14,14,0
-4,22,-15,0,0,-8,47,0,-3,-36,35,0
-3,-53,55,0,-4,5,-6,0,-3,4,28,0
-6,29,11,0,-3,-74,61,0,-3,25,-10,0
-4,-42,36,20,-3,41,0,0,-2,-54,49,0
-3,9,27,88,-5,-51,41,0,5,-41,52,0
-6,46,-25,135,1,-74,87,0,5,-41,52,0
1,-68,81,190,-6,62,-33,0,-1,22,9,0
-8,49,-21,276,1,-83,87,0,-1,22,9,0
-1,-71,69,338,0,-22,55,38,-8,-40,33,0
-5,44,-11,369,-5,14,-15,105,4,-58,72,0
-4,-61,58,377,1,-50,79,147,-6,42,-18,0
-7,35,7,377,-6,40,-30,224,-4,-64,69,0
-6,-45,38,374,3,-70,88,294,1,-16,46,54
-3,11,26,356,-7,52,-33,355,-6,2,-2,109
-8,51,-18,186,0,-76,85,369,1,-38,60,149
-8,51,-18,169,-2,-6,44,379,-7,24,-12,229
-8,4,3,137,-7,-3,4,375,4,-56,71,301
-3,-64,68,67,1,-28,63,374,-6,39,-21,3
-7,39,-3,0,-10,16,-13,345,60,,,
-5,-51,52,0,1,-44,72,273,2,-66,72,374
,,,,-8,31,-18,189,1,-4,34,380
0,-49,73,0,4,-,,,-7,-5,13,376
-8,35,-16,0,51,76,122,,1,-25,51,375
0,-57,71,0,-10,37,-15,34,-9,11,-4,353
-3,2,31,0,0,-57,70,0,1,-38,63,282
-8,-18,20,0,0,-1,36,0,-7,23,-11,197
-2,-58,67,0,-9,-13,15,0,1,-42,69,127
-7,33,-8,0,-1,-56,67,0,-2,12,22,50
-2,-49,59,0,-6,35,-4,0,-7,-27,28,0
2,-26,52,0,-7,-55,56,0,-1,1,31,0
-9,10,1,0,1,-33,57,0,-8,28,-7,0
-6,-42,49,0,-9,16,-5,0,0,-48,63,0
-4,17,9,0,2,-44,64,0,0,-9,42,0
-7,-33,46,0,0,19,18,0,-9,-7,11,0
0,-37,60,0,-12,-31,32,0,-4,-52,56,0
-7,19,-3,0,-1,-54,65,0,-2,27,2,0
-9,-29,38,38,-6,35,-10,0,-8,-46,51,0
0,4,23,93,-3,-55,67,0,1,-33,59,0
-8,-25,30,136,-3,36,-5,0,-9,22,-6,0
0,0,32,195,-10,4,7,0,0,-49,64,0
-3,27,-8,274,1,-31,54,2,1,9,25,0
-5,-56,64,337,0,25,3,64,-8,34,-9,0
-1,31,-8,368,-8,-44,51,111,-3,-55,71,0
-5,-57,61,376,0,16,14,163,-4,40,-11,0
0,32,0,375,-5,22,-5,237,-9,-3,11,0
-8,-48,48,369,-3,-48,60,312,0,-25,55,27
0,17,15,363,-2,23,-5,361,-8,14,-4,98
-3,35,-24,297,-5,-49,63,374,0,-43,68,134
-2,-63,80,224,0,25,-9,377,-1,26,11,200
-2,48,-25,139,-6,-48,60,375,-8,-40,39,281
-4,-70,78,67,0,24,-6,370,0,6,24,332
-4,48,-16,0,-6,-49,59,330,-8,,,
-4,-68,62,0,-1,-26,55,250,,-23,24,367
,,,,-2,9,-2,182,0,-12,41,376
-2,36,2,0,-3,-35,60,110,-8,0,8,377
-3,36,-21,0,-2,16,-9,31,-6,-59,67,373
1,-68,78,0,-2,-,,,-1,32,-6,365
-3,10,25,0,44,68,0,,-5,-50,57,308
-4,-22,17,0,-1,23,-16,0,-2,22,6,235
2,-22,45,0,-4,-33,32,0,-7,-35,45,165
-2,47,-17,0,-3,5,31,0,0,8,17,103
-3,-62,63,0,0,32,-18,0,-3,26,-12,20
-5,33,1,0,-3,-62,71,0,-2,-48,68,0
-5,31,-22,0,-1,40,-11,0,-4,21,-12,0
1,-62,79,0,-2,0,-6,0,-3,-45,64,0
-2,16,19,0,1,-41,66,0,-2,-10,40,0
-5,-26,26,0,-4,34,-18,0,-4,-11,9,0
-2,-4,41,0,-4,-48,35,0,-1,-23,50,0
-7,50,-24,0,-2,8,32,0,-2,23,1,0
0,-70,73,60,-4,56,-27,0,-5,-46,43,0
-7,46,-14,117,-2,-79,80,0,-1,17,21,0
-2,-62,64,170,-5,59,-18,0,-6,27,-8,0
-6,37,0,244,-4,-71,68,0,0,-58,62,0
-7,28,-20,315,1,-58,80,36,0,-6,36,0
1,-59,77,357,-6,47,-35,105,-6,-7,8,0
-7,42,-25,373,3,-76,92,147,-1,-59,65,0
-1,-73,76,372,-6,60,-34,223,-5,38,-4,0
-1,-73,76,373,1,-81,88,293,-7,16,-7,0
0,-22,52,365,-8,57,-28,353,2,-47,67,25
-8,51,-16,309,-2,-75,73,369,-5,29,-20,97
-4,-63,65,230,-6,45,-9,377,2,-60,75,133
-5,40,1,162,-7,30,-20,373,-7,44,-18,210
-7,-48,48,86,1,-56,81,373,-6,-21,19,290
-5,18,21,15,-9,40,-28,337,0,-16,43,348
-9,44,-23,0,2,-63,81,262,-5,1,1,367
0,,,,-8,46,-21,180,2,-39,59,378
-66,77,0,,,,,,-8,2,,
-7,47,-15,0,-1,-61,76,109,7,-11,378,
-7,-5,9,0,-9,41,-13,24,2,-53,70,375
0,-26,53,0,-2,-59,61,0,-7,33,-17,358
-7,37,-7,0,-7,33,1,0,1,-55,72,293
-5,-54,56,0,-10,15,-3,0,-1,-4,34,217
-4,24,8,0,1,-40,67,0,-8,-8,16,148
-8,25,-9,0,-5,23,12,0,0,-16,48,73
1,-47,66,0,-8,-39,36,0,-8,2,4,9
-3,9,21,0,0,8,26,0,-3,-46,54,0
-8,-24,29,0,-8,31,-10,0,-5,23,7,0
-1,-48,64,0,-2,-54,65,0,-10,12,0,0
-7,27,-6,0,2,-6,39,0,1,-36,59,0
-3,-44,62,0,-11,-7,9,0,-7,19,-5,0
0,-9,36,0,3,-24,52,0,-7,-34,38,0
-9,-9,18,6,-4,32,1,0,-1,7,24,0
-4,-44,60,75,-8,-47,53,0,-7,26,-8,0
-3,21,-2,123,2,-37,62,0,-2,-49,64,0
-5,-44,59,184,-8,24,-7,0,-6,32,-6,0
-3,23,1,258,-10,-37,40,0,-10,-9,15,0
-6,-48,51,325,1,9,24,63,0,-20,50,0
0,20,8,360,-3,30,-7,172,-5,33,-3,0
-5,17,-8,369,-3,30,-7,190,-7,-49,55,0
-2,-49,69,378,-8,-10,17,243,-1,28,9,0
-4,35,-17,369,-5,-52,60,315,-8,25,-9,0
-2,-62,73,365,-1,26,-2,363,-2,-49,71,12
-1,40,-19,306,-7,-49,55,375,-6,33,-15,93
-5,-64,73,230,1,19,1,377,-2,-60,73,130
-1,44,-11,150,-8,-40,49,375,-4,40,-12,201
-6,-61,58,75,0,15,10,373,-8,-7,12,278
-2,32,8,2,-7,-37,40,333,-1,-26,51,339
-4,36,-26,0,0,10,18,266,,,,
,,,,-1,26,-13,184,-7,8,-2,367
1,-70,82,0,-5,-49,68,114,0,-41,65,376
-4,54,-26,0,-2,29,-13,29,-6,27,-12,374
0,-77,76,0,-5,,,,-2,-52,69,368
1,-24,55,0,,-53,68,0,-5,31,-16,353
-3,12,-8,0,0,28,-13,0,-3,-55,71,283
-5,-69,59,0,-3,-8,9,0,-2,34,-10,204
0,32,4,0,-2,-20,53,0,-5,-50,64,133
-6,41,-22,0,-1,2,-5,0,-3,25,-5,52
2,-69,80,0,-4,-55,55,0,-3,-44,56,0
-5,49,-27,0,0,24,6,0,1,-31,53,0
-6,-15,11,0,0,22,-19,0,-4,8,2,0
0,-21,53,0,0,-56,72,0,-5,-34,48,0
-7,11,-7,0,0,11,33,0,0,8,11,0
-2,-64,69,0,-5,-19,10,0,-4,8,-6,0
-5,39,-3,0,-2,-72,67,0,0,-40,60,0
-2,-52,48,41,-3,48,-13,0,0,0,26,0
3,-56,76,102,-4,-65,60,0,-6,-22,19,0
-8,40,-23,154,-3,36,9,0,-2,-45,56,0
2,-62,79,222,-5,48,-28,0,-3,27,-1,0
-7,45,-23,305,1,-77,87,1,-2,-52,49,0
0,-70,76,351,-2,6,31,69,3,-34,55,0
-5,46,-18,374,-4,-15,10,121,-6,20,-8,0
-2,-66,68,378,-1,-23,60,175,-5,-41,40,0
-5,44,-7,375,-6,16,-13,261,0,13,20,0
-6,-59,56,372,0,-52,76,324,-5,-28,28,0
-5,31,9,339,-5,37,-29,366,2,-60,72,27
-8,39,-23,256,2,-67,86,376,-5,39,-18,98
1,-64,82,184,-4,20,20,379,-1,-64,70,137
-6,51,-22,106,-5,-27,24,375,-5,42,-10,218
-3,-68,79,31,-2,-7,43,366,-3,-60,58,296
-7,48,-18,0,-7,-4,2,317,-5,29,4,3
-3,-65,68,0,0,-26,61,242,48,,,
-5,40,0,0,-8,17,-8,168,-6,-46,40,370
-7,23,-8,0,1,-41,71,100,0,11,22,379
,,,,-6,30,7,27,-6,43,-18,377
,,,,-5,,,,0,-64,72,375
-2,-50,70,0,,-43,42,0,-4,39,-15,351
-4,22,12,0,-4,14,24,0,-3,-56,63,276
-7,-37,35,0,-9,36,-14,0,-4,32,-2,198
0,3,29,0,0,-56,72,0,-5,-42,51,125
-7,40,-13,0,-7,36,-13,0,-3,18,15,49
-3,-56,67,0,-8,-13,14,0,-6,-32,34,0
-1,-15,41,0,1,-19,49,0,0,-48,65,0
-7,0,8,0,-11,5,3,0,-8,29,-9,0
-4,-49,59,0,-6,-51,56,0,0,-49,65,0
-4,25,1,0,-3,27,7,0,-1,-7,40,0
-7,-39,55,0,-9,18,-5,0,-8,-9,13,0
-1,-30,54,0,1,-45,65,0,-5,-52,59,0
-7,10,1,2,-1,15,20,0,-3,29,-1,0
-5,-35,48,68,-10,-14,21,0,-7,-47,53,0
-2,11,13,118,-10,-14,21,0,1,-31,58,0
-7,-32,43,177,-4,-54,67,0,-9,19,-5,0
-2,9,18,252,-4,-54,67,36,-8,-41,42,0
-6,-31,32,320,-5,32,-7,99,-1,14,21,0
0,1,30,358,-6,-53,60,141,-9,-26,30,0
-3,28,-12,370,-1,27,2,210,0,0,36,0
-4,-57,67,378,-7,-45,50,288,-5,41,-13,0
-2,37,-12,369,0,16,12,340,-6,-60,68,0
-4,-60,62,363,-5,17,-4,366,0,-19,50,61
-2,33,-2,309,-1,-46,62,378,-8,7,1,109
-6,-52,50,234,-3,25,-8,374,1,-37,65,153
-1,24,13,163,-3,-49,65,370,-3,32,4,221
-6,-38,31,85,-3,26,-11,346,-8,-46,45,300
-1,3,40,18,-5,-50,65,274,-1,13,18,350
-5,53,-28,0,0,29,-8,207,-8,-30,30,370
,,,,-6,,,,1,-4,35,37
-1,-80,78,0,,-48,60,133,9,,,
-4,54,-15,0,0,24,-1,61,-7,-8,11,374
-2,-71,61,0,-5,5,3,1,-1,-25,51,368
2,-58,77,0,-1,-35,56,0,-6,9,-2,349
-4,45,-27,0,1,16,6,0,-5,-52,59,277
2,-80,80,0,-5,-37,44,0,-1,24,4,208
2,0,32,0,-3,-38,63,0,-7,-36,47,136
-6,-6,8,0,-2,18,-11,0,0,8,16,70
0,-77,77,0,-3,-51,65,0,-4,24,-9,1
-6,49,-16,0,1,28,-11,0,-1,-49,64,0
-7,22,-19,0,-4,-16,12,0,-4,21,-6,0
2,-56,77,0,0,-19,52,0,-5,-11,22,0
-5,43,-28,0,-2,35,0,0,0,-15,36,0
-4,-41,42,0,-5,-56,45,0,-5,-8,12,0
-4,10,29,0,-2,26,14,0,-2,-39,50,0
-5,-22,16,41,-4,38,-21,0,-1,11,8,0
-1,-12,45,105,0,-67,80,0,-5,0,1,0
-8,48,-20,158,-6,55,-24,0,1,-31,54,0
0,-64,72,225,-7,-10,8,0,-1,10,21,0
-7,41,-8,300,1,-28,57,50,-4,-29,25,0
-3,-61,56,352,-5,19,-14,114,0,-4,33,0
-3,31,4,372,1,-52,79,156,-5,28,-8,0
-6,-47,44,376,-6,39,2,228,0,-51,62,0
-3,20,22,374,-4,-50,42,301,2,-18,47,0
-8,-32,24,370,-5,13,24,354,-7,4,5,0
0,-2,40,343,-7,-25,17,372,-2,-51,56,7
-7,51,-21,260,0,-12,50,379,-3,25,2,74
-2,-67,75,186,-6,5,-4,375,-6,16,-10,123
-6,48,-10,106,1,-38,67,373,2,-46,69,176
-6,-61,61,33,-6,43,-8,344,-6,31,-13,262
-4,34,3,0,-5,-54,53,269,2,-60,69,326
-8,-,,,-5,26,13,194,,,,
46,45,0,,-7,-35,36,118,-5,40,-15,369
1,-59,79,0,-2,6,33,53,-3,-64,64,380
-7,43,-19,0,-8,-1,,,-4,39,-7,379
-2,-65,74,0,6,16,0,,-4,-54,56,377
-1,-8,39,0,-1,-61,70,0,-2,24,6,367
-9,-7,10,0,-8,39,-8,0,-8,-37,38,307
1,-26,52,0,-3,-55,62,0,0,7,24,245
-3,37,-5,0,1,-30,60,0,-5,36,-15,162
-7,-49,55,0,-10,16,-6,0,-2,-52,71,87
1,-41,62,0,0,-45,65,0,-7,32,-8,12
-7,23,-8,0,-1,19,13,0,-3,-50,59,0
0,-45,65,0,-8,-33,36,0,0,-24,51,0
-2,9,20,0,-1,6,31,0,-8,8,2,0
-8,-22,35,0,-10,34,-11,0,-4,-42,51,0
-2,-44,64,0,-2,-56,65,0,-5,18,12,0
-5,23,-6,8,-6,36,-9,0,-7,-38,39,0
-3,-44,62,73,-9,-2,9,0,0,-44,61,0
-4,20,-5,122,2,-24,56,0,-6,24,-7,0
-7,-13,22,181,-3,33,-1,0,-2,-46,64,0
-1,-11,39,266,-8,-50,54,0,0,0,34,0
-5,-10,11,330,2,-38,61,69,-9,-13,15,0
-1,-22,51,364,-7,20,-6,114,-4,-53,60,0
-4,2,-3,373,0,-46,68,169,-5,34,-3,0
0,-37,63,377,-7,28,-11,250,-7,-50,59,0
-4,24,-16,369,-2,-56,64,320,0,-30,60,0
-1,-57,75,358,-1,31,-9,365,-8,20,-8,0
-3,39,-25,290,-5,-55,64,374,-9,-45,47,21
-2,-66,81,218,-2,31,-8,376,-1,4,34,153
-2,50,-25,135,-6,-50,57,374,-1,4,34,169
-3,-72,76,62,0,23,0,368,-5,40,-16,192
-5,48,-12,0,-5,10,-3,324,-8,-15,15,277
-4,20,,,-1,-37,64,247,0,-20,48,337
-23,0,,,-3,21,-10,165,-7,5,1,367
2,-59,83,0,-2,-45,65,96,-8,-60,64,376
-4,49,-30,0,-2,25,-10,1,-1,32,-1,376
-5,-45,30,0,4,,,,-7,-46,47,372
-2,1,38,0,-3,-51,65,0,0,13,18,363
-4,-10,2,0,0,-5,30,0,-7,-28,31,306
-1,-87,75,0,-4,-14,20,0,-1,-4,33,
-4,56,-15,0,0,-15,41,0,,232,,
-4,-64,57,0,0,24,-7,0,-5,-8,16,162
2,-67,82,0,-5,-49,57,0,-4,-56,66,90
-5,52,-34,0,-3,-29,54,0,-3,29,-6,12
2,-79,88,0,-2,9,-8,0,-4,-48,55,0
-1,-2,37,0,-5,-44,43,0,-2,16,5,0
-6,-4,7,0,0,16,21,0,-5,15,0,0
0,-75,83,0,-5,-31,23,0,-2,-39,58,0
-8,50,-17,4,-1,-62,68,0,0,3,17,0
0,-64,62,68,-5,45,-17,0,-4,-24,31,0
3,-47,73,115,-3,-66,69,0,-1,-43,57,0
-7,32,-19,174,-3,46,-6,0,-2,16,-5,0
2,-56,79,248,-5,23,-13,0,0,-41,54,0
-8,38,-24,324,1,-56,76,40,0,-16,44,0
0,-65,77,362,-6,44,-29,109,-6,0,3,0
-7,44,-21,375,1,-72,86,150,-1,-46,46,0
0,-64,73,378,-2,7,34,220,-3,18,9,0
-7,46,-15,374,-5,-16,12,298,-5,16,-6,0
-3,-65,64,364,-3,-23,55,351,2,-43,64,0
-7,41,-4,308,-7,10,-11,372,-2,11,20,0
-6,-54,56,229,2,-46,72,379,-5,-28,32,0
0,-48,75,158,-6,36,-22,375,-1,-2,28,70
-8,39,-19,79,1,-62,82,374,-4,-18,19,123
1,-62,78,9,-8,47,-30,333,0,-56,67,172
-8,46,-20,0,1,-68,82,261,-5,35,-8,254
-9,-20,20,0,-5,51,-22,181,0,-57,59,319
-1,-12,48,0,-2,-64,74,106,-5,30,-3,364
-8,2,,,-8,41,-8,31,-5,-51,48,376
,1,0,,,,,,-2,,,
-4,-63,65,0,-8,12,-8,0,21,13,378,
-5,36,-1,0,1,-41,68,0,-7,-31,33,374
-8,-52,51,0,-5,28,9,0,0,-3,29,370
0,-49,69,0,-5,-41,43,0,-6,36,-15,320
-7,34,-14,0,-5,13,23,0,-2,-55,67,243
0,-55,69,0,-9,34,-17,0,-5,34,-6,163
-1,1,29,0,0,-60,70,0,-5,-46,57,91
-10,-13,21,0,1,-5,39,0,-4,21,8,22
-4,-52,64,0,-10,-8,13,0,-4,-36,40,0
-4,30,-5,0,1,-19,51,0,1,-44,65,0
-5,-44,60,0,-7,33,-3,0,-8,26,-7,0
0,-22,46,0,-5,-51,54,0,0,-47,64,0
-9,3,9,28,-3,27,8,0,-2,-4,35,0
-6,-39,53,93,-8,20,-6,0,-7,-13,16,0
-2,14,6,135,0,-43,67,0,0,-16,46,0
-4,-35,51,201,-1,17,17,0,-5,28,-1,0
-2,13,10,279,-10,-32,33,0,-5,-46,54,0
-6,-38,44,340,2,2,29,56,2,-27,54,0
0,10,15,365,-5,30,-10,111,-10,13,-2,0
-7,-33,33,374,-3,-53,68,168,1,-39,63,0
0,5,30,377,-3,32,-8,245,-2,18,16,0
-4,33,-16,368,-5,-56,59,315,-11,-19,22,0
-4,-62,70,356,0,27,0,356,-6,-56,69,0
-2,40,-16,284,-6,7,2,367,0,-11,44,18
-4,-61,70,213,1,-39,58,380,0,-11,44,38
-3,41,-7,137,-6,21,-9,373,-5,37,-9,103
-6,-59,54,62,-1,-49,66,370,-7,-57,69,148
-3,29,13,0,-2,26,-14,337,-4,38,3,223
-3,43,,,-3,-52,71,262,-8,16,-9,297
-34,0,,,-1,33,-16,184,0,-49,57,348
1,-77,89,0,-5,-55,68,111,-12,25,-16,369
-4,61,-30,0,-1,32,-8,31,-2,-60,6,
-5,-13,2,0,,,,,4,379,,
0,-33,64,0,,,,,-4,43,-20,374
-3,24,-21,0,-5,-3,8,0,-4,-64,73,368
-4,-74,57,0,0,-29,52,0,-3,40,-14,336
-2,33,11,0,-1,25,-1,0,-6,-58,65,258
-7,-37,28,0,-5,-44,49,0,-1,33,-2,185
2,-87,87,0,1,14,10,0,-8,-45,50,112
-4,64,-32,0,-1,18,-8,0,0,16,14,39
0,-81,80,0,-4,-49,63,0,-7,-30,33,0
1,-39,68,0,0,0,23,0,0,-56,67,0
-7,32,-22,0,-5,-20,19,0,-4,30,-8,0
3,-61,84,0,0,-11,44,0,-6,-9,21,0
-6,30,9,0,-1,34,-8,0,1,-22,40,0
-2,-40,33,68,-3,-58,57,0,-5,0,8,0
3,-70,86,115,0,-36,62,0,-4,-43,51,0
-8,51,-25,174,-4,25,-17,0,1,12,8,0
2,-69,78,246,1,-56,78,0,-5,11,-3,0
-8,46,-20,321,-2,22,20,0,0,-39,59,0
-1,-67,67,362,-6,-32,29,0,-1,5,24,0
-6,40,-8,375,-2,-3,35,69,-5,-24,22,0
-4,-56,55,377,-6,53,-28,123,0,-50,60,0
-5,32,7,373,0,-75,79,170,-4,30,-8,0
-7,-46,40,367,-5,51,-16,255,-6,-8,13,0
-4,18,22,317,-3,-68,64,322,0,-19,46,0
-9,43,-23,230,-6,36,-1,365,-6,2,5,0
0,-65,79,162,-5,-52,42,375,-2,-49,55,29
-6,50,-18,82,-3,17,25,377,-3,22,1,92
-4,-66,73,12,-5,-24,21,373,-5,11,-2,135
-6,45,-12,0,-2,-11,46,365,1,-37,63,197
-6,-61,61,0,-6,2,-3,306,-6,21,-9,279
2,-41,70,0,-1,-68,75,231,1,-51,64,
-8,,,,-6,45,-7,154,,336,,
29,-14,0,,-5,-54,56,84,-3,31,-13,373
-1,-57,73,0,-6,26,12,,-2,-57,65,382
-3,15,20,0,,6,,,-5,38,-9,378
-9,-29,29,0,-5,-37,34,0,-3,-56,61,377
1,-4,37,0,2,-62,78,0,-3,29,-1,360
-5,43,-13,0,-9,44,-17,0,-7,18,-7,291
-4,-59,65,0,-1,-61,72,0,0,-44,67,219
-4,32,-4,0,-1,-15,48,0,-7,30,-14,136
-8,10,1,0,-8,0,3,0,0,-51,71,67
0,-36,60,0,2,-32,60,0,-7,32,-12,0
-2,21,8,0,-5,32,1,0,-3,-52,64,0
-9,-32,46,0,-6,-47,48,0,-1,-16,47,0
-1,-39,58,0,3,-43,65,0,-7,3,5,0
-7,18,-2,39,-10,27,-13,0,-2,-47,56,0
-1,-40,59,99,1,-52,70,0,-5,23,6,0
-6,16,-1,148,-2,6,29,0,-6,-42,45,0
-3,-37,60,216,-9,-20,25,0,0,-40,62,0
-3,15,-6,292,-1,-53,68,0,-8,23,-8,0
-5,-20,24,348,-6,35,-10,0,-8,-30,34,0
0,-10,38,368,-4,-54,65,34,-1,5,30,0
-6,-11,12,375,-5,30,-3,100,-9,-19,21,0
0,-20,49,372,-6,-51,57,147,-3,-52,64,0
-6,5,-4,367,0,25,4,209,-7,34,-7,0
0,-40,66,348,-8,14,-5,284,-4,-53,63,0
-3,26,-19,268,1,-44,64,342,1,-22,56,0
-1,-55,79,199,-5,23,-10,368,-10,13,-2,0
-3,40,-27,115,-1,-53,66,379,0,-40,65,48
0,-69,85,48,-2,32,-13,373,-2,25,9,105
-2,-4,45,0,-4,-55,67,369,-8,-42,43,152
-4,-9,-3,0,-2,31,-11,339,-1,14,24,225
-2,-77,73,0,-6,-53,64,262,-9,-26,24,306
-5,53,-10,,1,31,-6,199,0,-9,40,352
,0,,,-8,-49,56,118,-8,-7,7,373
-3,-70,54,0,0,-37,64,46,-5,-64,69,379
-3,32,13,0,,,,,-2,39,-7,374
-3,52,-32,0,-5,19,-10,0,-9,-54,55,
1,-87,83,0,0,-51,65,0,369,,,
-5,67,-28,0,-2,29,-10,0,0,23,8,354
-7,1,-2,0,-6,-23,30,0,-7,-37,38,278
3,-46,69,0,0,-8,35,0,0,6,29,220
-4,52,-12,0,-1,28,-11,0,-3,41,-18,144
-5,-62,54,0,-6,-55,61,0,-3,-61,71,69
-2,25,14,0,3,25,-2,0,-3,36,-12,0
-6,59,-35,0,-4,7,0,0,-4,-56,62,0
2,-79,91,0,0,-38,63,0,-3,26,2,0
-8,57,-30,25,-2,20,12,0,-6,19,-3,0
-5,-2,1,86,-6,-39,31,0,1,-47,61,0
0,-32,62,126,0,8,28,0,0,5,16,0
-6,20,-12,193,-3,41,-20,0,-5,-24,32,0
3,-47,75,268,-2,-65,76,0,-1,-51,60,0
-7,30,-20,338,0,-11,48,0,-4,24,-7,0
2,-58,75,366,-5,1,0,0,-1,-47,57,0
-8,38,-21,377,-2,-68,66,48,2,-24,47,0
2,-60,75,377,-3,42,-7,110,-6,6,-1,0
-1,2,37,374,-5,-57,57,157,-2,-46,48,0
-9,-14,10,362,-4,29,12,235,-2,19,8,0
0,-16,50,301,-5,-41,34,309,-7,21,-8,0
-8,5,0,232,-3,4,31,354,1,-45,64,0
1,-31,64,164,-3,52,-29,373,-5,24,-7,0
-5,40,0,97,-3,-74,80,379,-5,-25,31,30
-8,-53,52,27,-5,54,-20,375,1,-4,27,93
-3,26,10,0,-3,-69,67,372,-7,-17,21,141
,,,,-5,41,-3,327,0,-9,38,197
-7,34,-18,0,-6,-51,51,248,-4,26,-5,280
0,-59,77,0,-4,23,17,174,-2,-50,,
-7,44,-17,0,-7,-29,31,98,,58,340,
-9,-20,19,0,-3,0,40,37,-3,26,-2,373
-1,-14,44,0,,,,,-7,-48,49,380
-8,0,5,0,-8,49,-22,0,0,22,9,377
-6,-62,65,0,-2,-68,73,0,-6,-36,39,374
-2,36,0,0,-7,45,-9,0,0,4,24,368
-8,21,-6,0,-7,14,-7,0,-6,31,-12,305
0,-48,65,0,0,-43,71,0,-2,-52,64,229
-6,31,-12,0,-7,28,-16,0,-4,33,-8,150
-8,-29,36,0,-8,-46,43,0,-4,-49,61,77
-2,1,28,0,-3,13,22,0,-4,25,2,5
-5,32,-8,0,-8,-24,27,0,-8,16,-7,0
-5,-49,62,0,1,-59,73,0,0,-43,64,0
-4,24,-3,15,-8,39,-15,0,-7,26,-8,0
